project_id,source_name,source_record_id,project_title_ko,project_title_en,country,region,sector,start_year,end_year,budget_krw,description
PRJ_99764DEBBC17,koica_iati,KR-GOV-051-2020010100100,쿠바 자연재해 및 기후변화 대응을 위한 동부지역 식량공급시스템 강화 사업 (WFP)('20-'25/500만불),Strengthening the resilience of the local food system to natural disasters and climate change with a nutritional approach for supplying social safety nets,쿠바,아메리카 > 카리브해,농업 개발,2020,2025,5950000000.0,"쿠바 자연재해 및 기후변화 대응을 위한 동부지역 식량공급시스템 강화 사업 (WFP)('20-'25/500만불) Strengthening the resilience of the local food system to natural disasters and climate change with a nutritional approach for supplying social safety nets 지역 농산물 생산성 강화, 지역 식량안보 관련 전문인력 역량강화, 사회보장프로그램을 통한 취약계층 영양식품 제공, 지역 사회보장 프로그램 인력 역량 강화 등 1)Strengthen resilience to climate changes and shocks 2)Enhance the resilience of local food systems 3) Increase access and consumption of vulnerable population to a diversified and healthy diet"
PRJ_3A4C696FB707,koica_iati,KR-GOV-051-2020010100055,우간다 동부 부소가 지역 성생식모자청소년보건 서비스 개선을 위한 보건시스템 강화 사업 (WHO)('20-'25/900만불),"Health System Strengthening for Improving Integrated Service Delivery in Busoga Sub-region, Uganda",우간다,아프리카 > 사하라 이남 > 동부아프리카,생식보건,2020,2025,10929000000.0,"우간다 동부 부소가 지역 성생식모자청소년보건 서비스 개선을 위한 보건시스템 강화 사업 (WHO)('20-'25/900만불) Health System Strengthening for Improving Integrated Service Delivery in Busoga Sub-region, Uganda 응급환자 후송시스템 구축, RMNACH 서비스 제공을 위한 기초 인프라 구축, 보건의료 인력 역량강화를 통하여 동부 부소가 5개 주 의료시스템 강화. Support production and distribution of IEC materials for Routine immunization and Train health workers in provision of quality PMNCAH services to strengthen the capacity of health facilities to provide qualitu PMNCAH services in the targeted distr…"
PRJ_DA872BEE2B70,koica_iati,KR-GOV-051-2016010120194,세네갈 UNICEF 영유아발달 지원사업(18-25/495만불),Early Childhood Development Project in Senegal,세네갈,아프리카 > 사하라 이남 > 서부아프리카,취학전교육,2018,2025,5859300000.0,"세네갈 UNICEF 영유아발달 지원사업(18-25/495만불) Early Childhood Development Project in Senegal 영유아 교육시설 신축 및 기자재 지원, 시설운영 및 관리 역량강화, 교원 역량강화, 부모인식 증진 등 Construction of preschools, provision of educational materials, capacity building of teachers and staff in pre-school, sensitizing pre-school education to parents"
PRJ_5592E72FE001,koica_iati,KR-GOV-051-2019090105272,(이집트) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불),(Egypt) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC),이집트,아프리카 > 사하라 이북,반부패기구 및 제도 지원,2019,2025,1587799150.0,"(이집트) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불) (Egypt) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC) 국별 역량평가 및 워크샵 등을 통한 기술적 지원, 위험관리 가이드라인 개발 및 관련 교육 및 훈련 실시, 지역회의 실시 및 후속 이행 모니터링, ACINET 역량 강화 Enhancement of region-wide compliance with the UN Convention against Corruption. Reinforcement of the effectiveness of the public administration. Development of region-wide collective action capacity to achieve Sustainable Development Goal 16."
PRJ_41882A6A71BE,koica_iati,KR-GOV-051-2019090105282,(모로코) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불),(Morocco) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC),모로코,아프리카 > 사하라 이북,반부패기구 및 제도 지원,2019,2025,1614486060.0,"(모로코) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불) (Morocco) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC) 국별 역량평가 및 워크샵 등을 통한 기술적 지원, 위험관리 가이드라인 개발 및 관련 교육 및 훈련 실시, 지역회의 실시 및 후속 이행 모니터링, ACINET 역량 강화 Enhancement of region-wide compliance with the UN Convention against Corruption. Reinforcement of the effectiveness of the public administration. Development of region-wide collective action capacity to achieve Sustainable Development Goal 16."
PRJ_87D8D351B106,koica_iati,KR-GOV-051-2019090105297,(튀니지) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불),(Tunisia) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC),튀니지,아프리카 > 사하라 이북,반부패기구 및 제도 지원,2019,2025,1614486060.0,"(튀니지) UNDP 아랍국가 공공행정 효율화 및 부패방지를 위한 지역협력 강화 사업('19-'25/934만불) (Tunisia) UNDP Regional Project on Anti-Corruption and Integrity in Arab Countries (ACIAC) 국별 역량평가 및 워크샵 등을 통한 기술적 지원, 위험관리 가이드라인 개발 및 관련 교육 및 훈련 실시, 지역회의 실시 및 후속 이행 모니터링, ACINET 역량 강화 Enhancement of region-wide compliance with the UN Convention against Corruption. Reinforcement of the effectiveness of the public administration. Development of region-wide collective action capacity to achieve Sustainable Development Goal 16."
PRJ_2C8692C75B47,koica_iati,KR-GOV-051-2021010100012,DR콩고 킨샤사 주 초등교육 접근성 및 교육의 질 개선사업(UNICEF)('21-'25/650만불),"Improvement of Access and Quality of Primary Education in Kinshasa, DRC",콩고민주공화국(DR콩고),아프리카 > 사하라 이남 > 중부아프리카,초등교육,2021,2025,8290000000.0,"DR콩고 킨샤사 주 초등교육 접근성 및 교육의 질 개선사업(UNICEF)('21-'25/650만불) Improvement of Access and Quality of Primary Education in Kinshasa, DRC 아동 학습환경 개선, 교수학습 자료 개선, 문해, 수리 능력 및 아동권리 인식 증진, 교육관리 기술 및 교수법 증진 등 Access to primary education for public school students is improved in a gender responsive way in Nsele 1 and Nsele 2 education subdivisions in Kinshasa province, Quality of primary education for public school students is improved in Nsele 1 and Nsele 2 education subdivisions in Kinshasa Province"
PRJ_E7A40486112E,koica_iati,KR-GOV-051-2021010100014,DR콩고 오트우엘레주 산림전용 및 황폐화방지 이니셔티브(REDD+)를 통한 통합적 기후변화대응 사업(UNDP)('21-'26/900만불),"Integrated Program for Reducing Emissions from Deforestation and forest Degradation(REDD+) in Haut-Uele Province, DR Congo",콩고민주공화국(DR콩고),아프리카 > 사하라 이남 > 중부아프리카,임업 개발,2021,2026,10890000000.0,"DR콩고 오트우엘레주 산림전용 및 황폐화방지 이니셔티브(REDD+)를 통한 통합적 기후변화대응 사업(UNDP)('21-'26/900만불) Integrated Program for Reducing Emissions from Deforestation and forest Degradation(REDD+) in Haut-Uele Province, DR Congo 지속가능한 성장 관련 이해관계자별 산업분야별 자문 구조 형성, 지방자치단위(주정부/지역/마을)별 관련 분야 인력 역량강화, 포용적 토지 사용계획 수립 지원, 지역사회의 집합적 개별적 토지권리 명확화 지원, REDD+ 개재 관련 투명성 제고,경제적으로 실현 가능한 산림 영향력 감축형 농업 모델 확산, 목재 및 비목재 천연자원(광물 등)의 지속가능한 채취 방법론 통합, 지역사회(원주민, 여성 및 청년층) 대상 대체 생계수단 지원, 사업대상지 주민 대상 현대적 피임법 보급, 인구통계학적 역학 관련 이해도 증진, 운영비용 및 모니터링 S…"
PRJ_8831F4EC1ED5,koica_iati,KR-GOV-051-2021010100050,이집트 젠더폭력 예방 및 대응 사업(UNFPA)('21-'25/400만불),Project to Prevent and Combat Gender Based Violence(GBV) in Egypt(UNFPA),이집트,아프리카 > 사하라 이북,여성폭력 근절,2021,2025,5270000000.0,"이집트 젠더폭력 예방 및 대응 사업(UNFPA)('21-'25/400만불) Project to Prevent and Combat Gender Based Violence(GBV) in Egypt(UNFPA) 청소년 대상 성생식 보건 및 여성대상폭력 인식제고 활동, 지역사회 대상 성생식 보건 및 여성대상폭력 인식제고 활동, 예방 및 보호서비스 시범 구축, 피해자 지원 시설 지원 및 관련 인력 역량 강화, 여성친화 학교교육 시범 운영, 정부 역량강화 지원(여성위원회) Enhanced community awareness of gender-based violence, harmful practices and age appropriate reproductive health."
PRJ_83350060503F,koica_iati,KR-GOV-051-2022010100596,"에티오피아 오로미아-소말리주 분쟁지역 이주민 사회경제적 회복력 구축 지원사업(IOM)('22-'25/1,000만불)",IOM Project for Community-led Solution for Inclusive Socio-Economic Resilience towards Sustainable Peace in Conflict-Affected Areas in Ethiopia,에티오피아,아프리카 > 사하라 이남 > 동부아프리카,기초사회서비스에 대한 다부문 원조,2022,2025,13513000000.0,"에티오피아 오로미아-소말리주 분쟁지역 이주민 사회경제적 회복력 구축 지원사업(IOM)('22-'25/1,000만불) IOM Project for Community-led Solution for Inclusive Socio-Economic Resilience towards Sustainable Peace in Conflict-Affected Areas in Ethiopia 커뮤니티 기반의 계획수립(Community based Planning; CBP) 모델을 활용한 이주민(IDP, 강제귀환자 등)의 적극적 참여를 통해 지역기반을 복구하고 지속가능한 양질의 일자리 창출을 통해 동 사업 수혜자들의 생활환경 개선, 공동체 통합을 도모함. This project will enhance the capacity of displacement-affected communities for identifying and addressing their social cohesion needds by app…"
PRJ_A917D6040761,koica_iati,KR-GOV-051-2021010100090,코트디부아르 북부 3개주 젠더기반 포용적 중등교육사업(UNICEF)('21-'26/950만불),Gender-based Inclusive Secondary Education in Three (3) Northern Districts of Cote d'Ivoire (UNICEF),코트디부아르,아프리카 > 사하라 이남 > 서부아프리카,중고등교육,2021,2025,12817000000.0,"코트디부아르 북부 3개주 젠더기반 포용적 중등교육사업(UNICEF)('21-'26/950만불) Gender-based Inclusive Secondary Education in Three (3) Northern Districts of Cote d'Ivoire (UNICEF) 전문가 파견, 연수, 홍보 및 인식제고, 기자재, 행정비/기타 Dispatching Korean expertises, Training, Promotion and Awareness-raising, Supplying hardwares, Administrative costs etc."
PRJ_288C180D79B3,koica_iati,KR-GOV-051-2023090100567,UNICEF DR콩고 탕가니카 국내실향민 및 귀환민 대상 통합적 서비스 제공을 통한 영유아 질병률 및 사망률 감소 지원 사업('23-'25/600만불),"UNICEF Reducing under five morbidity and mortality, notably of Internally Displaced People (IDPs) and returnees to enhan",콩고민주공화국(DR콩고),아프리카 > 사하라 이남 > 중부아프리카,기초보건진료,2023,2025,7740000000.0,"UNICEF DR콩고 탕가니카 국내실향민 및 귀환민 대상 통합적 서비스 제공을 통한 영유아 질병률 및 사망률 감소 지원 사업('23-'25/600만불) UNICEF Reducing under five morbidity and mortality, notably of Internally Displaced People (IDPs) and returnees to enhan 영양실조나 분쟁 상황에 있는 아동의 보건서비스 접근 향상, 2세 미만 신생아의 보건 안전성 제고 To provide a holistic and integrated package of social services to vulnerable children in Tanganyika, notably IDPs and returnees in order to reduce the neonatal, infant morbidity and mortality in one health zone while also enhancing social…"
PRJ_541CA7794E50,koica_iati,KR-GOV-051-2023090100569,WFP 이집트 난민 및 호스트 커뮤니티 내 복원력 강화 및 지속가능한 생계 지원을 통한 사회 결속력 및 안정성 향상 사업('23-'25/600만불),Enhance stability and social cohesion in Egypt through Building Resilience and Providing Sustainable Livelihoods Amongst,이집트,아프리카 > 사하라 이북,비감염성질환 일반,2023,2025,7740000000.0,"WFP 이집트 난민 및 호스트 커뮤니티 내 복원력 강화 및 지속가능한 생계 지원을 통한 사회 결속력 및 안정성 향상 사업('23-'25/600만불) Enhance stability and social cohesion in Egypt through Building Resilience and Providing Sustainable Livelihoods Amongst 직업훈련 및 창업기회 제공, 집단 및 개인 차원 정신건강 지원 프로그램, 건강/영양 정기 모니터링 방문, 난민 및 수용 공동체 대상 조리강습 Vocational training on highly marketable skills and qualifications, entrepreneurship promotion, group and individual psychosocial support sessions, regular health/nutrition monitoring visits, culinary training for re…"
PRJ_AEAA21CD6152,koica_iati,KR-GOV-051-2024090100743,WFP 가나 식량안보 및 삶의 질 향상을 위한 청년층의 디지털 역량 강화 사업 ('24-'28/930만불),Youth Economic Empowerment through Digitalization for Resilience in Food and Nutrition Secutiry and Improved Livelihoods,가나,아프리카 > 사하라 이남 > 서부아프리카,농업관련 서비스,2024,2028,12090000000.0,"WFP 가나 식량안보 및 삶의 질 향상을 위한 청년층의 디지털 역량 강화 사업 ('24-'28/930만불) Youth Economic Empowerment through Digitalization for Resilience in Food and Nutrition Secutiry and Improved Livelihoods 청년 및 여성 디지털금융 역량 강화; 청년과 여성의 영양 관련 디지털 정보 접근성 강화;학교급식 프로그램 모니터링 등 정책 강화를 위한 국가정부 관계자 역량 강화; 디지털 플랫폼을 활용한 지식 공유 및 고용기회 연결 강화; Provide training, skills, ICT tools and internet connectivity to youth, including those with limited digital capacity, to enhance access to financial services, and other support services, inclu…"
PRJ_FA117E6790CA,koica_iati,KR-GOV-051-2023070100512,"가나 북부 봉고 지역 커뮤니티 수요기반 직업훈련을 통한 취약계층 여성 소득 증대 사업('23-'25/1,494백만원)",Ghana Bongo district vulnerable women income generating project through community needs based vocational training,가나,아프리카 > 사하라 이남 > 서부아프리카,성평등 조직(기구) 및 제도,2023,2025,1204238479.0,"가나 북부 봉고 지역 커뮤니티 수요기반 직업훈련을 통한 취약계층 여성 소득 증대 사업('23-'25/1,494백만원) Ghana Bongo district vulnerable women income generating project through community needs based vocational training 봉고 내 직업훈련시설의 부족, 높은 직업훈련 수업료, 장기 무보수 견습 시스템, 여성들의 높은 가사부담으로 인해 여성들의 직업기술 훈련 기회가 크게 제한됨. 또한 제한된 판매시장, 여성들의 낮은 비즈니스 역량. 사업 초기 자금 부족은 여성들의 비즈니스 진출의 장애물로 작용함. 이 같은 여성들의 직업기술 교육 기회와 비즈니스 진출 기회의 제한은 여성들의 낮은 소득으로 이어짐. 따라서 본 사업에서 여성들의 직업기술 역량 강화를 위해 직업훈련센터를 구축하고 직업훈련 교육을 시행함. 특별히 자녀가 있는 여성들을 포용하기 위하여 센터 내 아동 돌봄 공간을 구축하고 운영함. …"
PRJ_AC7F60D40044,koica_iati,KR-GOV-051-2024070100506,인도네시아 과학교육 역량 강화를 위한 사범대 STEAM형 교육지원사업('24-'25/507백만원),Enhancement of Indonesian Science Education Competency through the college of Education&rsquo;s STEAM-based Initiatives,인도네시아,아시아 > 극동 아시아,교사훈련,2024,2025,400000000.0,"인도네시아 과학교육 역량 강화를 위한 사범대 STEAM형 교육지원사업('24-'25/507백만원) Enhancement of Indonesian Science Education Competency through the college of Education&rsquo;s STEAM-based Initiatives 사범대학 예비교사를 위한 STEAM형 교과목 개발, 첨단 STEAM 창의공작실 시설 구축,도서지역 현직 교사 STEAM 연수 실시, 지역고등학교 대상 현지 STEAM 교육활동 실시 STEAM education programestablished in the College of Education at Sanata Dharma University, The established STEAM educational infrastructure in the College of Education at Sanata Darma University, Students from the College …"
PRJ_0A9272890014,koica_iati,KR-GOV-051-2024070100549,에티오피아 오로미아주 쉐거르 시티 세베타 및 갤란구다 지역 공립학교 내 위생증진 사업,"Project for Improving Health and Hygiene in Public Schools in Sebeta and Gelanguda, Sheger City, Oromia Region, Ethiopia",에티오피아,아프리카 > 사하라 이남 > 동부아프리카,보건교육,2024,2025,436508290.0,"에티오피아 오로미아주 쉐거르 시티 세베타 및 갤란구다 지역 공립학교 내 위생증진 사업 Project for Improving Health and Hygiene in Public Schools in Sebeta and Gelanguda, Sheger City, Oromia Region, Ethiopia 개선된 위생시설 환경 조성, 위생시설 관리체계 구축, 보건위생 교육을 받은 교사 및 학생들, 보건위생 학생자치활동 Improvement public-school students hygiene behaviors, Creating an improved sanitation environment, Establish sanitary facility management systems, Teachers and students who have received health, hygiene educations, Student autonomy activities about health, hygiene"
PRJ_E2A01D9C68ED,koica_iati,KR-GOV-051-2024070100617,"말라위 릴롱궤 마젠게라 지역 장애가정 재활을 위한 마을주도형 자립모델 구축사업 2단계(2024-2026/1,270백만원)","Community-based rehabilitation project for households of people with disabilities in T/A Mazengera, Lilongwe, Malawi Phase 2",말라위,아프리카 > 사하라 이남 > 동부아프리카,사회보호/보장,2024,2026,1159974000.0,"말라위 릴롱궤 마젠게라 지역 장애가정 재활을 위한 마을주도형 자립모델 구축사업 2단계(2024-2026/1,270백만원) Community-based rehabilitation project for households of people with disabilities in T/A Mazengera, Lilongwe, Malawi Phase 2 장애인 사례 발굴연계 역량을 보유한 장애위원회, 지역사회 참여 기반으로 운영 되는 지역사회옹호 인프라, 농업생산성이 향상된 장애인가정 중심 공동농장, 장애통합 보육이 가능한 보육교실 A disability committee with the capacity to identify/refer disability cases, Community Advocacy Infrastructure Powered by Community Engagement, Communal farms centered around disabled households with incr…"
PRJ_1ABB551B0B1E,koica_iati,KR-GOV-051-2024070100623,"네팔 카브레지역 장애인 직업재활사업 3단계(2024-2026/1,039백만원)","Vocational Rehabilitation Project for Persons with Disability in Kavre, Nepal (Phase 3)",네팔,아시아 > 서남 및 중앙아시아,인권 강화,2024,2026,939500166.0,"네팔 카브레지역 장애인 직업재활사업 3단계(2024-2026/1,039백만원) Vocational Rehabilitation Project for Persons with Disability in Kavre, Nepal (Phase 3) 자기 옹호 기술을 획득한 장애인, 창업 경쟁력을 갖춘 장애인, 직업기술 역량이강화된 장애인, 장애포괄적 직업훈련 역량을 갖춘 직업훈련기관 PWDs who acquired self-advocacy skills, PWDs with capacity to run business, PWDs with enhanced vocational ability, TVET centers & organizations which acquired capacity for disability inclusive TVET"
PRJ_FAA0E619BC2D,koica_iati,KR-GOV-051-2024070100630,"우간다 서부지역 장애인 직업 훈련 및 장애 인권 옹호 사업 2단계(2024-2026/2,122백만원)",Support for Vocational Training Schools for Persons with Physical Disabilities and Raising Disability Awareness in Western Uganda,우간다,아프리카 > 사하라 이남 > 동부아프리카,"직업훈련(기초,중등수준)",2024,2026,1747423864.0,"우간다 서부지역 장애인 직업 훈련 및 장애 인권 옹호 사업 2단계(2024-2026/2,122백만원) Support for Vocational Training Schools for Persons with Physical Disabilities and Raising Disability Awareness in Western Uganda 접근성이 개선된 장애인 직업훈련 환경, 취/창업 역량 강화 교육을 받은 장애인, 정책 옹호 역량강화 교육을 받은 공무원, 지역 내 추진된 장애 인권 옹호활동 Improved accessibility of persons with disabilities to the vocational training environment, Persons with disabilities who have received employment/ business competency training programs, Local government officials who have c…"
PRJ_BC9FBBAC7062,koica_iati,KR-GOV-051-2024070100639,"케냐 투르카나 웨스트 지역사회 기후 회복력 있는 물 공급 환경 구축 및 물 안보 강화사업('24-'26/1,428백만원)","Establishing Climate Resilient Water Supply System and Strengthening Water Security in Turkana West, Kenya",케냐,아프리카 > 사하라 이남 > 동부아프리카,기초식수공급,2024,2026,1428294000.0,"케냐 투르카나 웨스트 지역사회 기후 회복력 있는 물 공급 환경 구축 및 물 안보 강화사업('24-'26/1,428백만원) Establishing Climate Resilient Water Supply System and Strengthening Water Security in Turkana West, Kenya 구축된 지하수 재충전 시스템, 보수된 기존 식수시설, 신규 설치 및 보수된 식수대, 식수시설 관리 교육을 받은 지역사회 식수위원회, 수자원관리 모니터링 교육을 받은 지역사회 The Core Issue: Establishing a Climate-Resilient Water Supply for Local Communities In the Turkana region, the decline of groundwater, a crucial water source, is attributed to climate change. This decrease in water availability…"
PRJ_1C732CF25933,koica_iati,KR-GOV-051-2025031201976,유네스코에 공공정책 및 행정관리 관련 다자협력전문가 파견,KOICA Multilateral Coooperation Officers in UNESCO for Public sector policy and administrative management,그외 지역 또는 다수국가 (미배분),그외,공공정책 및 행정관리,2025,2025,277652965.0,"유네스코에 공공정책 및 행정관리 관련 다자협력전문가 파견 KOICA Multilateral Coooperation Officers in UNESCO for Public sector policy and administrative management 국제기구 파견을 통해 한국인의 국제기구 진출을 지원하고 실무 및 현장 경력을 쌓아 개발협력 전문성 함양할 수 있는 기회를 제공하는 프로그램입니다. 파견 인력들은 국제기구에서 다양한 이해관계자와 협력하여 파트너십을 구축하고 프로젝트를 수행함으로써 협력국의 지속가능한 발전에 기여합니다. Supports Koreans entry into international organizations and provides opportunities to gain practical and field experience, thereby fostering expertise in development cooperation. Dispatched personnel co…"
PRJ_B5788C637532,koica_iati,KR-GOV-051-2025030602831,우즈벡에 석탄화력 전기발전소 관련 NIPA 자문단 파견,Senior Volunteers in Uzbekistan for Coal-fired electric power plants,우즈베키스탄,아시아 > 서남 및 중앙아시아,석탄화력발전소,2025,2025,87976642.0,"우즈벡에 석탄화력 전기발전소 관련 NIPA 자문단 파견 Senior Volunteers in Uzbekistan for Coal-fired electric power plants WFK NIPA 자문단은 봉사정신을 지닌 퇴직(예정)자 등 국내 우수 퇴직인력을 활용하여, 협력국 정부부처 및 공공 기관에 파견되어 정보통신, 산업기술, 무역투자, 에너지자원, 지역발전 등의 분야에서 산업발전 자문 역할을 수행합니다. WFK NIPA Advisory Program is dipatching retired (to-be) industrial experts who volunteer to advise on ICT, industrial technology, Trade and investment, energy and resource, and regional development for partner countries’ governments and public institutions."
PRJ_F53DBB085E51,koica_iati,KR-GOV-051-2025030402018,방글라데시에 직업훈련 관련 코이카 자문단 파견,Advisors Volunteers in Bangladesh for Vocational training,방글라데시,아시아 > 서남 및 중앙아시아,"직업훈련(기초,중등수준)",2025,2025,36292171.0,"방글라데시에 직업훈련 관련 코이카 자문단 파견 Advisors Volunteers in Bangladesh for Vocational training WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system building, the program sends the exp…"
PRJ_576D7A952EE4,koica_iati,KR-GOV-051-2025030402019,방글라데시에 통계능력 강화 관련 코이카 자문단 파견,Advisors Volunteers in Bangladesh for Statistical capacity building,방글라데시,아시아 > 서남 및 중앙아시아,통계능력 강화,2025,2025,36292171.0,"방글라데시에 통계능력 강화 관련 코이카 자문단 파견 Advisors Volunteers in Bangladesh for Statistical capacity building WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system building, the program …"
PRJ_B4F27413039E,koica_iati,KR-GOV-051-2025030402020,몽골에 임업 정책/ 행정/ 관리 관련 코이카 자문단 파견,Advisors Volunteers in Mongolia for Forestry policy and administrative management,몽골,아시아 > 극동 아시아,임업정책 및 행정관리,2025,2025,36292171.0,"몽골에 임업 정책/ 행정/ 관리 관련 코이카 자문단 파견 Advisors Volunteers in Mongolia for Forestry policy and administrative management WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system build…"
PRJ_4D7A24FD04A9,koica_iati,KR-GOV-051-2025030402021,몽골에 관광정책/행정/관리 관련 코이카 자문단 파견,Advisors Volunteers in Mongolia for Tourism policy and administrative management,몽골,아시아 > 극동 아시아,관광정책 및 행정관리,2025,2025,36292171.0,"몽골에 관광정책/행정/관리 관련 코이카 자문단 파견 Advisors Volunteers in Mongolia for Tourism policy and administrative management WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system building,…"
PRJ_8A15B47E1DE0,koica_iati,KR-GOV-051-2025030402022,필리핀에 공공정책 및 행정관리 관련 코이카 자문단 파견,Advisors Volunteers in Philippines for Public sector policy and administrative management,필리핀,아시아 > 극동 아시아,공공정책 및 행정관리,2025,2025,30243476.0,"필리핀에 공공정책 및 행정관리 관련 코이카 자문단 파견 Advisors Volunteers in Philippines for Public sector policy and administrative management WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and syste…"
PRJ_B0D3D8739AF8,koica_iati,KR-GOV-051-2025030402023,태국에 직업훈련 관련 코이카 자문단 파견,Advisors Volunteers in Thailand for Vocational training,태국,아시아 > 극동 아시아,"직업훈련(기초,중등수준)",2025,2025,30243476.0,"태국에 직업훈련 관련 코이카 자문단 파견 Advisors Volunteers in Thailand for Vocational training WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system building, the program sends the expert a…"
PRJ_3EFD62361D5F,koica_iati,KR-GOV-051-2025030402024,"태국에 전문대,대학, 대학원 교육 관련 코이카 자문단 파견",Advisors Volunteers in Thailand for Higher education,태국,아시아 > 극동 아시아,"전문대,대학(원) 교육",2025,2025,30243476.0,"태국에 전문대,대학, 대학원 교육 관련 코이카 자문단 파견 Advisors Volunteers in Thailand for Higher education WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in their development capacity and system building, the program sends the e…"
PRJ_1624E3417F7B,koica_iati,KR-GOV-051-2025030402025,"태국에 사회보호/복지 서비스 정책, 계획 및 행정 관련 코이카 자문단 파견","Advisors Volunteers in Thailand for Social protection and welfare services policy, planning and administration",태국,아시아 > 극동 아시아,"사회보호/복지 서비스 정책, 계획 및 행정(voluntary code)",2025,2025,6048695.0,"태국에 사회보호/복지 서비스 정책, 계획 및 행정 관련 코이카 자문단 파견 Advisors Volunteers in Thailand for Social protection and welfare services policy, planning and administration WFK KOICA 자문단은 봉사정신을 지닌 10년 이상의 실무경력자를 활용하여 협력국의 개발능력 강화 및 제도구축을 목적으로 시작된 파견사업입니다. 각 분야에 전문성을 지닌 자문단원들은 협력국 정부부처 및 공공기관에 파견되어 교육, 보건, 공공행정 등에서 정책자문 및 기술전수 역할을 수행하고 있습니다 The WFK KOICA Advisory Program involves experts with the volunteer spirit who have 10+ years of experience in their respective fields. Aiming to assist partner countries in thei…"
